NFL Week 1 Over Under Totals 2018,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
BAL 14 @ GB 27,2009-12-07,44,under,43,under,41
NFL Week 13 Over Under Totals 2008,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
TEN 47 @ DET 10,2008-11-27,43.5,over,43.5,over,57
SEA 9 @ DAL 34,2008-11-27,47,under,46,under,43
ARI 20 @ PHI 48,2008-11-27,47,over,48.5,over,68
SF 10 @ BUF 3,2008-11-30,44,under,43,under,13
NO 20 @ TB 23,2008-11-30,48,under,44,under,43
CAR 35 @ GB 31,2008-11-30,43,over,41,over,66
NYG 23 @ WAS 7,2008-11-30,41.5,under,41,under,30
MIA 16 @ STL 12,2008-11-30,44.5,under,44.5,under,28
BAL 34 @ CIN 3,2008-11-30,36.5,over,35.5,over,37
IND 10 @ CLE 6,2008-11-30,46,under,44,under,16
ATL 22 @ SD 16,2008-11-30,49,under,48,under,38
DEN 34 @ NYJ 17,2008-11-30,47,over,48,over,51
PIT 33 @ NE 10,2008-11-30,40,over,39,over,43
KC 20 @ OAK 13,2008-11-30,40.5,under,41,under,33
CHI 14 @ MIN 34,2008-11-30,43,over,41.5,over,48
JAC 17 @ HOU 30,2008-12-01,48,under,48.5,under,47
NFL Week 13 Over Under Totals 2007,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
GB 27 @ DAL 37,2007-11-29,51.5,over,51.5,over,64
ATL 16 @ STL 28,2007-12-02,42,over,40,over,44
BUF 17 @ WAS 16,2007-12-02,37.5,under,37,under,33
DET 10 @ MIN 42,2007-12-02,44.5,over,44,over,52
HOU 20 @ TEN 28,2007-12-02,43,over,39.5,over,48
JAC 25 @ IND 28,2007-12-02,45,over,45,over,53
SD 24 @ KC 10,2007-12-02,37.5,under,37,under,34
SEA 28 @ PHI 24,2007-12-02,43,over,40.5,over,52
SF 14 @ CAR 31,2007-12-02,35,over,35,over,45
NYJ 40 @ MIA 13,2007-12-02,38,over,37,over,53
CLE 21 @ ARI 27,2007-12-02,52,under,52,under,48
DEN 20 @ OAK 34,2007-12-02,41.5,over,41,over,54
TB 27 @ NO 23,2007-12-02,42,over,41,over,50
NYG 21 @ CHI 16,2007-12-02,43,under,40,under,37
CIN 10 @ PIT 24,2007-12-02,48,under,40,under,34
NE 27 @ BAL 24,2007-12-03,51.5,under,46,over,51
NFL Week 14 Over Under Totals 2018,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
JAC 9 @ TEN 30,2018-12-06,38,over,36.5,over,39
ATL 20 @ GB 34,2018-12-09,47.5,over,51,over,54
BAL 24 @ KC 27,2018-12-09,53,under,49,over,51
CAR 20 @ CLE 26,2018-12-09,46.5,under,48,under,46
IND 24 @ HOU 21,2018-12-09,49.5,under,49.5,under,45
LAR 6 @ CHI 15,2018-12-09,52.5,under,50.5,under,21
NE 33 @ MIA 34,2018-12-09,48,over,49.5,over,67
NO 28 @ TB 14,2018-12-09,58,under,55,under,42
NYG 40 @ WAS 16,2018-12-09,41,over,40.5,over,56
NYJ 27 @ BUF 23,2018-12-09,38.5,over,37,over,50
CIN 21 @ LAC 26,2018-12-09,47,push,48.5,under,47
DEN 14 @ SF 20,2018-12-09,44,under,45.5,under,34
DET 17 @ ARI 3,2018-12-09,40.5,under,40,under,20
PHI 23 @ DAL 29,2018-12-09,43,over,46,over,52
PIT 21 @ OAK 24,2018-12-09,52,under,51,under,45
MIN 7 @ SEA 21,2018-12-10,45,under,45.5,under,28
NFL Week 14 Over Under Totals 2017,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
NO 17 @ ATL 20,2017-12-07,54.5,under,51.5,under,37
OAK 15 @ KC 26,2017-12-10,47.5,under,48.5,under,41
IND 7 @ BUF 13,2017-12-10,40,under,36.5,under,20
DET 24 @ TB 21,2017-12-10,43,over,47.5,under,45
MIN 24 @ CAR 31,2017-12-10,42,over,40.5,over,55
CHI 33 @ CIN 7,2017-12-10,37,over,40.5,under,40
GB 27 @ CLE 21,2017-12-10,41,over,38.5,over,48
SF 26 @ HOU 16,2017-12-10,42.5,under,45.5,under,42
SEA 24 @ JAC 30,2017-12-10,39,over,41,over,54
TEN 7 @ ARI 12,2017-12-10,44.5,under,42,under,19
NYJ 0 @ DEN 23,2017-12-10,40.5,under,40.5,under,23
WAS 13 @ LAC 30,2017-12-10,46,under,46.5,under,43
PHI 43 @ LAR 35,2017-12-10,51,over,47.5,over,78
DAL 30 @ NYG 10,2017-12-10,41,under,42,under,40
BAL 38 @ PIT 39,2017-12-10,43.5,over,43,over,77
NE 20 @ MIA 27,2017-12-11,48.5,under,48,under,47
NFL Week 14 Over Under Totals 2016,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
OAK 13 @ KC 21,2016-12-08,47.5,under,46,under,34
PIT 27 @ BUF 20,2016-12-11,47.5,under,45.5,over,47
HOU 22 @ IND 17,2016-12-11,47,under,47.5,under,39
WAS 27 @ PHI 22,2016-12-11,46.5,over,48.5,over,49
DEN 10 @ TEN 13,2016-12-11,43.5,under,44,under,23
NO 11 @ TB 16,2016-12-11,51,under,52,under,27
SD 16 @ CAR 28,2016-12-11,49,under,48.5,under,44
CIN 23 @ CLE 10,2016-12-11,43,under,42,under,33
CHI 17 @ DET 20,2016-12-11,43.5,under,42,under,37
MIN 25 @ JAC 16,2016-12-11,40,over,38,over,41
ARI 23 @ MIA 26,2016-12-11,43.5,over,44,over,49
NYJ 23 @ SF 17,2016-12-11,44.5,under,42.5,under,40
SEA 10 @ GB 38,2016-12-11,46.5,over,47,over,48
ATL 42 @ LA 14,2016-12-11,46,over,44,over,56
DAL 7 @ NYG 10,2016-12-11,47.5,under,47,under,17
BAL 23 @ NE 30,2016-12-12,44.5,over,45.5,over,53
NFL Week 14 Over Under Totals 2015,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
MIN 20 @ ARI 23,2015-12-10,45,under,46.5,under,43
ATL 0 @ CAR 30,2015-12-13,47,under,45.5,under,30
BUF 20 @ PHI 23,2015-12-13,46.5,under,48,under,43
NE 27 @ HOU 6,2015-12-13,45,under,46,under,33
PIT 33 @ CIN 20,2015-12-13,47.5,over,49,over,53
WAS 24 @ CHI 21,2015-12-13,43.5,over,42.5,over,45
SF 10 @ CLE 24,2015-12-13,40.5,under,43,under,34
IND 16 @ JAC 51,2015-12-13,44.5,over,45.5,over,67
SD 3 @ KC 10,2015-12-13,46.5,under,42,under,13
TEN 8 @ NYJ 30,2015-12-13,43.5,under,43,under,38
DET 14 @ STL 21,2015-12-13,41.5,under,41.5,under,35
NO 24 @ TB 17,2015-12-13,51,under,52,under,41
OAK 15 @ DEN 12,2015-12-13,44.5,under,43,under,27
DAL 7 @ GB 28,2015-12-13,43,under,43,under,35
SEA 35 @ BAL 6,2015-12-13,43,under,42,under,41
NYG 31 @ MIA 24,2015-12-14,47,over,47.5,over,55
NFL Week 14 Over Under Totals 2014,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
DAL 41 @ CHI 28,2014-12-04,50.5,over,50.5,over,69
PIT 42 @ CIN 21,2014-12-07,47,over,47,over,63
STL 24 @ WAS 0,2014-12-07,44,under,44.5,under,24
NYG 36 @ TEN 7,2014-12-07,45,under,46.5,under,43
CAR 41 @ NO 10,2014-12-07,48,over,50.5,over,51
NYJ 24 @ MIN 30,2014-12-07,41,over,40.5,over,54
BAL 28 @ MIA 13,2014-12-07,45,under,45,under,41
IND 25 @ CLE 24,2014-12-07,50,under,50,under,49
TB 17 @ DET 34,2014-12-07,41,over,42,over,51
HOU 27 @ JAC 13,2014-12-07,42,under,41.5,under,40
BUF 17 @ DEN 24,2014-12-07,48,under,47,under,41
KC 14 @ ARI 17,2014-12-07,41.5,under,41.5,under,31
SEA 24 @ PHI 14,2014-12-07,49,under,48,under,38
SF 13 @ OAK 24,2014-12-07,41,under,40,under,37
NE 23 @ SD 14,2014-12-07,50.5,under,53,under,37
ATL 37 @ GB 43,2014-12-08,56,over,54.5,over,80
NFL Week 14 Over Under Totals 2013,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
HOU 20 @ JAC 27,2013-12-05,43,over,43.5,over,47
MIN 26 @ BAL 29,2013-12-08,43,over,41.5,over,55
KC 45 @ WAS 10,2013-12-08,44.5,over,44,over,55
BUF 6 @ TB 27,2013-12-08,43.5,under,42.5,under,33
MIA 34 @ PIT 28,2013-12-08,41.5,over,40.5,over,62
DET 20 @ PHI 34,2013-12-08,53.5,over,54,push,54
OAK 27 @ NYJ 37,2013-12-08,40.5,over,39,over,64
IND 28 @ CIN 42,2013-12-08,44,over,43,over,70
CLE 26 @ NE 27,2013-12-08,46,over,47.5,over,53
CAR 13 @ NO 31,2013-12-08,45.5,under,47,under,44
TEN 28 @ DEN 51,2013-12-08,50.5,over,49.5,over,79
STL 10 @ ARI 30,2013-12-08,42.5,under,41,under,40
SEA 17 @ SF 19,2013-12-08,41.5,under,41,under,36
NYG 14 @ SD 37,2013-12-08,47,over,46.5,over,51
ATL 21 @ GB 22,2013-12-08,46,under,47,under,43
DAL 28 @ CHI 45,2013-12-09,49.5,over,49,over,73
NFL Week 14 Over Under Totals 2012,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
DEN 26 @ OAK 13,2012-12-06,51,under,47,under,39
STL 15 @ BUF 12,2012-12-09,42,under,42,under,27
BAL 28 @ WAS 31,2012-12-09,47,over,47.5,over,59
PHI 23 @ TB 21,2012-12-09,45.5,under,47.5,under,44
SD 34 @ PIT 24,2012-12-09,42.5,over,37.5,over,58
CHI 14 @ MIN 21,2012-12-09,40,under,40.5,under,35
ATL 20 @ CAR 30,2012-12-09,47.5,over,46.5,over,50
DAL 20 @ CIN 19,2012-12-09,45.5,under,46,under,39
KC 7 @ CLE 30,2012-12-09,38,under,38,under,37
TEN 23 @ IND 27,2012-12-09,49.5,over,47,over,50
NYJ 17 @ JAC 10,2012-12-09,39,under,39.5,under,27
MIA 13 @ SF 27,2012-12-09,41.5,under,38.5,over,40
ARI 0 @ SEA 58,2012-12-09,34.5,over,36,over,58
NO 27 @ NYG 52,2012-12-09,53,over,52.5,over,79
DET 20 @ GB 27,2012-12-09,53,under,49.5,under,47
HOU 14 @ NE 42,2012-12-10,52.5,over,50.5,over,56
NFL Week 14 Over Under Totals 2011,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
CLE 3 @ PIT 14,2011-12-08,39.5,under,40,under,17
TB 14 @ JAC 41,2011-12-11,39,over,41.5,over,55
NE 34 @ WAS 27,2011-12-11,48,over,46.5,over,61
HOU 20 @ CIN 19,2011-12-11,37.5,over,37.5,over,39
KC 10 @ NYJ 37,2011-12-11,37,over,35.5,over,47
MIN 28 @ DET 34,2011-12-11,47.5,over,48,over,62
NO 22 @ TEN 17,2011-12-11,48,under,47.5,under,39
PHI 26 @ MIA 10,2011-12-11,44,under,44.5,under,36
IND 10 @ BAL 24,2011-12-11,40.5,under,41.5,under,34
ATL 31 @ CAR 23,2011-12-11,48.5,over,48,over,54
CHI 10 @ DEN 13,2011-12-11,36.5,under,35,under,23
SF 19 @ ARI 21,2011-12-11,40.5,under,39,over,40
OAK 16 @ GB 46,2011-12-11,54,over,49.5,over,62
BUF 10 @ SD 37,2011-12-11,46.5,over,49.5,under,47
NYG 37 @ DAL 34,2011-12-11,49.5,over,50.5,over,71
STL 13 @ SEA 30,2011-12-12,37,over,38,over,43
NFL Week 14 Over Under Totals 2010,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
IND 30 @ TEN 28,2010-12-09,46,over,44,over,58
OAK 31 @ JAC 38,2010-12-12,43,over,41,over,69
CIN 7 @ PIT 23,2010-12-12,40.5,under,39.5,under,30
CLE 6 @ BUF 13,2010-12-12,41.5,under,39.5,under,19
GB 3 @ DET 7,2010-12-12,47,under,45.5,under,10
ATL 31 @ CAR 10,2010-12-12,42,under,41,push,41
TB 17 @ WAS 16,2010-12-12,41,under,41,under,33
STL 13 @ NO 31,2010-12-12,47,under,47,under,44
SEA 21 @ SF 40,2010-12-12,40.5,over,42.5,over,61
NE 36 @ CHI 7,2010-12-12,44,under,37.5,over,43
MIA 10 @ NYJ 6,2010-12-12,41,under,37.5,under,16
DEN 13 @ ARI 43,2010-12-12,43,over,44.5,over,56
KC 0 @ SD 31,2010-12-12,45.5,under,45.5,under,31
PHI 30 @ DAL 27,2010-12-12,50.5,over,50.5,over,57
NYG 21 @ MIN 3,2010-12-13,43.5,under,43.5,under,24
BAL 34 @ HOU 28,2010-12-13,45.5,over,47,over,62
NFL Week 14 Over Under Totals 2009,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
PIT 6 @ CLE 13,2009-12-10,37.5,under,34,under,19
DEN 16 @ IND 28,2009-12-13,44.5,under,43.5,over,44
CIN 10 @ MIN 30,2009-12-13,44.5,under,42.5,under,40
NYJ 26 @ TB 3,2009-12-13,36.5,under,36.5,under,29
BUF 16 @ KC 10,2009-12-13,38,under,38,under,26
GB 21 @ CHI 14,2009-12-13,42.5,under,41,under,35
NO 26 @ ATL 23,2009-12-13,51,under,50.5,under,49
DET 3 @ BAL 48,2009-12-13,40,over,40.5,over,51
MIA 14 @ JAC 10,2009-12-13,44,under,43,under,24
CAR 10 @ NE 20,2009-12-13,44,under,43.5,under,30
SEA 7 @ HOU 34,2009-12-13,45.5,under,44.5,under,41
STL 7 @ TEN 47,2009-12-13,41.5,over,40,over,54
WAS 34 @ OAK 13,2009-12-13,36,over,37.5,over,47
SD 20 @ DAL 17,2009-12-13,47.5,under,48.5,under,37
PHI 45 @ NYG 38,2009-12-13,46.5,over,42.5,over,83
ARI 9 @ SF 24,2009-12-14,44.5,under,44.5,under,33
NFL Week 14 Over Under Totals 2008,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
OAK 7 @ SD 34,2008-12-04,43,under,41,push,41
CIN 3 @ IND 35,2008-12-07,42.5,under,41.5,under,38
JAC 10 @ CHI 23,2008-12-07,40,under,40.5,under,33
HOU 24 @ GB 21,2008-12-07,49,under,47.5,under,45
CLE 9 @ TEN 28,2008-12-07,36.5,over,36.5,over,37
MIN 20 @ DET 16,2008-12-07,47,under,45,under,36
PHI 20 @ NYG 14,2008-12-07,44.5,under,40.5,under,34
ATL 25 @ NO 29,2008-12-07,53,over,51.5,over,54
NYJ 14 @ SF 24,2008-12-07,44.5,under,45,under,38
MIA 16 @ BUF 3,2008-12-07,42,under,43,under,19
KC 17 @ DEN 24,2008-12-07,47.5,under,48.5,under,41
NE 24 @ SEA 21,2008-12-07,43,over,43,over,45
STL 10 @ ARI 34,2008-12-07,48.5,under,48.5,under,44
DAL 13 @ PIT 20,2008-12-07,41.5,under,38,under,33
WAS 10 @ BAL 24,2008-12-07,35.5,under,34.5,under,34
TB 23 @ CAR 38,2008-12-08,38,over,40,over,61
NFL Week 14 Over Under Totals 2007,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
CHI 16 @ WAS 24,2007-12-06,37.5,over,39,over,40
CAR 6 @ JAC 37,2007-12-09,38,over,39,over,43
DAL 28 @ DET 27,2007-12-09,37,over,50,over,55
MIA 17 @ BUF 38,2007-12-09,36.5,over,34,over,55
NYG 16 @ PHI 13,2007-12-09,42,under,41.5,under,29
OAK 7 @ GB 38,2007-12-09,42,over,40.5,over,45
SD 23 @ TEN 17,2007-12-09,41,under,40,push,40
STL 10 @ CIN 19,2007-12-09,47.5,under,45,under,29
TB 14 @ HOU 28,2007-12-09,40.5,over,39,over,42
ARI 21 @ SEA 42,2007-12-09,45.5,over,44,over,63
MIN 27 @ SF 7,2007-12-09,39.5,under,39,under,34
PIT 13 @ NE 34,2007-12-09,52,under,49,under,47
CLE 24 @ NYJ 18,2007-12-09,48.5,under,47,under,42
KC 7 @ DEN 41,2007-12-09,37.5,over,37.5,over,48
IND 44 @ BAL 20,2007-12-09,44,over,41,over,64
NO 34 @ ATL 14,2007-12-10,42.5,over,44,over,48
NFL Week 15 Over Under Totals 2018,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
LAC 29 @ KC 28,2018-12-13,56.5,over,54,over,57
CLE 17 @ DEN 16,2018-12-15,44,under,47,under,33
HOU 29 @ NYJ 22,2018-12-15,42,over,44,over,51
DAL 0 @ IND 23,2018-12-16,46.5,under,47,under,23
MIA 17 @ MIN 41,2018-12-16,43,over,45,over,58
OAK 16 @ CIN 30,2018-12-16,45.5,over,46,push,46
TEN 17 @ NYG 0,2018-12-16,43.5,under,42,under,17
WAS 16 @ JAC 13,2018-12-16,36,under,36,under,29
ARI 14 @ ATL 40,2018-12-16,44,over,43.5,over,54
DET 13 @ BUF 14,2018-12-16,38.5,under,40,under,27
GB 17 @ CHI 24,2018-12-16,46.5,under,46.5,under,41
TB 12 @ BAL 20,2018-12-16,47,under,44.5,under,32
SEA 23 @ SF 26,2018-12-16,44,over,44,over,49
NE 10 @ PIT 17,2018-12-16,52,under,55,under,27
PHI 30 @ LAR 23,2018-12-16,53.5,under,52.5,over,53
NO 12 @ CAR 9,2018-12-17,53.5,under,50.5,under,21
NFL Week 15 Over Under Totals 2017,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
DEN 25 @ IND 13,2017-12-14,41,under,40.5,under,38
CHI 10 @ DET 20,2017-12-16,43.5,under,43.5,under,30
LAC 13 @ KC 30,2017-12-16,46,under,47,under,43
BAL 27 @ CLE 10,2017-12-17,40,under,42,under,37
HOU 7 @ JAC 45,2017-12-17,39.5,over,39,over,52
CIN 7 @ MIN 34,2017-12-17,41,push,42.5,under,41
NYJ 19 @ NO 31,2017-12-17,47,over,47,over,50
PHI 34 @ NYG 29,2017-12-17,40,over,40.5,over,63
ARI 15 @ WAS 20,2017-12-17,44,under,40,under,35
MIA 16 @ BUF 24,2017-12-17,39,over,39.5,over,40
GB 24 @ CAR 31,2017-12-17,45,over,46.5,over,55
LAR 42 @ SEA 7,2017-12-17,47.5,over,47.5,over,49
TEN 23 @ SF 25,2017-12-17,45,over,44.5,over,48
NE 27 @ PIT 24,2017-12-17,53,under,53,under,51
DAL 20 @ OAK 17,2017-12-17,46,under,46,under,37
ATL 24 @ TB 21,2017-12-18,47.5,under,49.5,under,45
NFL Week 15 Over Under Totals 2016,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
LA 3 @ SEA 24,2016-12-15,40.5,under,39.5,under,27
MIA 34 @ NYJ 13,2016-12-17,40.5,over,40,over,47
GB 30 @ CHI 27,2016-12-17,40.5,over,40,over,57
TEN 19 @ KC 17,2016-12-17,43,under,43,under,36
DET 6 @ NYG 17,2016-12-17,43,under,42.5,under,23
CLE 13 @ BUF 33,2016-12-17,43,over,43.5,over,46
IND 34 @ MIN 6,2016-12-17,44,under,44.5,under,40
PHI 26 @ BAL 27,2016-12-17,41.5,over,41,over,53
TB 20 @ DAL 26,2016-12-17,46,push,47.5,under,46
JAC 20 @ HOU 21,2016-12-17,40.5,over,39.5,over,41
NO 48 @ ARI 41,2016-12-17,50,over,48.5,over,89
SF 13 @ ATL 41,2016-12-17,52,over,51.5,over,54
NE 16 @ DEN 3,2016-12-17,44,under,43.5,under,19
OAK 19 @ SD 16,2016-12-17,51,under,49.5,under,35
PIT 24 @ CIN 20,2016-12-17,44.5,under,45.5,under,44
CAR 26 @ WAS 15,2016-12-19,51,under,50.5,under,41
NFL Week 15 Over Under Totals 2015,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
TB 23 @ STL 31,2015-12-17,41,over,41,over,54
NYJ 19 @ DAL 16,2015-12-19,42,under,41,under,35
CAR 38 @ NYG 35,2015-12-20,47.5,over,46.5,over,73
TEN 16 @ NE 33,2015-12-20,46.5,over,48,over,49
KC 34 @ BAL 14,2015-12-20,43,over,41,over,48
ATL 23 @ JAC 17,2015-12-20,47,under,47.5,under,40
CHI 17 @ MIN 38,2015-12-20,43,over,43.5,over,55
HOU 16 @ IND 10,2015-12-20,41,under,42,under,26
ARI 40 @ PHI 17,2015-12-20,50.5,over,50.5,over,57
BUF 25 @ WAS 35,2015-12-20,44,over,46,over,60
CLE 13 @ SEA 30,2015-12-20,43,push,45,under,43
GB 30 @ OAK 20,2015-12-20,46,over,47,over,50
DEN 27 @ PIT 34,2015-12-20,45,over,45.5,over,61
MIA 14 @ SD 30,2015-12-20,44.5,under,46.5,under,44
CIN 24 @ SF 14,2015-12-20,42,under,41,under,38
DET 35 @ NO 27,2015-12-21,50,over,52,over,62
NFL Week 15 Over Under Totals 2014,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
ARI 12 @ STL 6,2014-12-11,40.5,under,40.5,under,18
PIT 27 @ ATL 20,2014-12-14,53.5,under,55,under,47
WAS 13 @ NYG 24,2014-12-14,47,under,46.5,under,37
MIA 13 @ NE 41,2014-12-14,49,over,49,over,54
OAK 13 @ KC 31,2014-12-14,41.5,over,41.5,over,44
HOU 10 @ IND 17,2014-12-14,48.5,under,49,under,27
JAC 12 @ BAL 20,2014-12-14,46,under,44.5,under,32
GB 13 @ BUF 21,2014-12-14,50.5,under,49.5,under,34
TB 17 @ CAR 19,2014-12-14,43,under,41,under,36
CIN 30 @ CLE 0,2014-12-14,44.5,under,44,under,30
MIN 14 @ DET 16,2014-12-14,43.5,under,42.5,under,30
NYJ 16 @ TEN 11,2014-12-14,42,under,42,under,27
DEN 22 @ SD 10,2014-12-14,50.5,under,49,under,32
SF 7 @ SEA 17,2014-12-14,39,under,38,under,24
DAL 38 @ PHI 27,2014-12-14,55,over,54.5,over,65
NO 31 @ CHI 15,2014-12-15,54,under,53.5,under,46
NFL Week 15 Over Under Totals 2013,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
SD 27 @ DEN 20,2013-12-12,53,under,56.5,under,47
WAS 26 @ ATL 27,2013-12-15,51,over,50,over,53
ARI 37 @ TEN 34,2013-12-15,41.5,over,43,over,71
SF 33 @ TB 14,2013-12-15,41.5,over,41,over,47
NO 16 @ STL 27,2013-12-15,46.5,under,48,under,43
SEA 23 @ NYG 0,2013-12-15,41.5,under,43.5,under,23
CHI 38 @ CLE 31,2013-12-15,44.5,over,43.5,over,69
HOU 3 @ IND 25,2013-12-15,46,under,47,under,28
BUF 27 @ JAC 20,2013-12-15,43.5,over,43,over,47
NE 20 @ MIA 24,2013-12-15,45.5,under,46.5,under,44
PHI 30 @ MIN 48,2013-12-15,51.5,over,53,over,78
KC 56 @ OAK 31,2013-12-15,41,over,44,over,87
NYJ 20 @ CAR 30,2013-12-15,40.5,over,40.5,over,50
GB 37 @ DAL 36,2013-12-15,49,over,49.5,over,73
CIN 20 @ PIT 30,2013-12-15,40.5,over,44,over,50
BAL 18 @ DET 16,2013-12-16,47.5,under,49,under,34
NFL Week 15 Over Under Totals 2012,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
CIN 34 @ PHI 13,2012-12-13,47,push,45,over,47
NYG 0 @ ATL 34,2012-12-16,52,under,50,under,34
MIN 36 @ STL 22,2012-12-16,38,over,39,over,58
TB 0 @ NO 41,2012-12-16,54.5,under,54.5,under,41
JAC 3 @ MIA 24,2012-12-16,37,under,38.5,under,27
IND 17 @ HOU 29,2012-12-16,49,under,47.5,under,46
WAS 38 @ CLE 21,2012-12-16,39,over,40.5,over,59
GB 21 @ CHI 13,2012-12-16,42,under,43,under,34
DEN 34 @ BAL 17,2012-12-16,48,over,48,over,51
CAR 31 @ SD 7,2012-12-16,47,under,45,under,38
SEA 50 @ BUF 17,2012-12-16,42.5,over,44,over,67
DET 10 @ ARI 38,2012-12-16,43.5,over,43.5,over,48
KC 0 @ OAK 15,2012-12-16,42,under,44,under,15
PIT 24 @ DAL 27,2012-12-16,45,over,45.5,over,51
SF 41 @ NE 34,2012-12-16,48,over,47,over,75
NYJ 10 @ TEN 14,2012-12-17,42,under,40,under,24
NFL Week 15 Over Under Totals 2011,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
JAC 14 @ ATL 41,2011-12-15,42.5,over,41.5,over,55
DAL 31 @ TB 15,2011-12-17,46,push,47,under,46
CIN 20 @ STL 13,2011-12-18,38.5,under,38.5,under,33
MIA 30 @ BUF 23,2011-12-18,41,over,42.5,over,53
WAS 23 @ NYG 10,2011-12-18,45.5,under,45,under,33
TEN 13 @ IND 27,2011-12-18,40.5,under,41.5,under,40
SEA 38 @ CHI 14,2011-12-18,35.5,over,35.5,over,52
GB 14 @ KC 19,2011-12-18,46.5,under,46,under,33
CAR 28 @ HOU 13,2011-12-18,46.5,under,45,under,41
NO 42 @ MIN 20,2011-12-18,50,over,53.5,over,62
DET 28 @ OAK 27,2011-12-18,48,over,47.5,over,55
CLE 17 @ ARI 20,2011-12-18,37,push,37,push,37
NYJ 19 @ PHI 45,2011-12-18,45,over,44,over,64
NE 41 @ DEN 23,2011-12-18,46.5,over,47.5,over,64
BAL 14 @ SD 34,2011-12-18,43,over,44.5,over,48
PIT 3 @ SF 20,2011-12-19,39,under,37,under,23
NFL Week 15 Over Under Totals 2010,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
SF 7 @ SD 34,2010-12-16,44.5,under,44.5,under,41
KC 27 @ STL 13,2010-12-19,43.5,under,42.5,under,40
HOU 17 @ TEN 31,2010-12-19,47.5,over,47.5,over,48
JAC 24 @ IND 34,2010-12-19,48.5,over,48,over,58
ARI 12 @ CAR 19,2010-12-19,37.5,under,37.5,under,31
CLE 17 @ CIN 19,2010-12-19,40,under,41.5,under,36
BUF 17 @ MIA 14,2010-12-19,41,under,40,under,31
PHI 38 @ NYG 31,2010-12-19,46,over,46.5,over,69
WAS 30 @ DAL 33,2010-12-19,45,over,43.5,over,63
DET 23 @ TB 20,2010-12-19,42.5,over,43,push,43
NO 24 @ BAL 30,2010-12-19,43.5,over,45,over,54
ATL 34 @ SEA 18,2010-12-19,45.5,over,46,over,52
NYJ 22 @ PIT 17,2010-12-19,36,over,36,over,39
DEN 23 @ OAK 39,2010-12-19,44,over,41.5,over,62
GB 27 @ NE 31,2010-12-19,43.5,over,43.5,over,58
CHI 40 @ MIN 14,2010-12-20,33,over,34,over,54
NFL Week 15 Over Under Totals 2009,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
IND 35 @ JAC 31,2009-12-17,43,over,43,over,66
DAL 24 @ NO 17,2009-12-19,53.5,under,53.5,under,41
MIA 24 @ TEN 27,2009-12-20,42.5,over,42.5,over,51
NE 17 @ BUF 10,2009-12-20,41,under,41.5,under,27
ARI 31 @ DET 24,2009-12-20,46.5,over,46.5,over,55
ATL 10 @ NYJ 7,2009-12-20,36,under,36.5,under,17
CLE 41 @ KC 34,2009-12-20,37,over,39,over,75
HOU 16 @ STL 13,2009-12-20,43.5,under,43.5,under,29
CIN 24 @ SD 27,2009-12-20,44,over,44,over,51
OAK 20 @ DEN 19,2009-12-20,37.5,over,37,over,39
GB 36 @ PIT 37,2009-12-20,41,over,41.5,over,73
SF 13 @ PHI 27,2009-12-20,44.5,under,41,under,40
CHI 7 @ BAL 31,2009-12-20,41,under,39.5,under,38
TB 24 @ SEA 7,2009-12-20,39,under,39,under,31
